0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.8648391962051392,0.6285991668701172,-2.2805180321938678e-07,0.8542150855064392,0.508223295211792,-0.003898443654179573,0.8096612691879272,0.382245272397995,-0.014839449897408485,0.7842734456062317,0.27788078784942627,-0.0253535695374012,0.7947295308113098,0.19341708719730377,-0.036607518792152405,0.7494831681251526,0.40710803866386414,-0.024546878412365913,0.6585779190063477,0.37523239850997925,-0.038530558347702026,0.6803930997848511,0.4034706652164459,-0.04800756648182869,0.7141380310058594,0.4256717264652252,-0.053020793944597244,0.7304781079292297,0.48242658376693726,-0.02920909784734249,0.6511207222938538,0.44944435358047485,-0.02933450974524021,0.6765720248222351,0.4687180817127228,-0.02578248828649521,0.7098508477210999,0.4849538207054138,-0.029160067439079285,0.7190532684326172,0.5573065280914307,-0.03343908488750458,0.6601909399032593,0.515508770942688,-0.03563879430294037,0.68088698387146,0.5310867428779602,-0.02325187623500824,0.7100239992141724,0.5455679893493652,-0.019392147660255432,0.715196967124939,0.6195150017738342,-0.03721925988793373,0.6652016043663025,0.5743878483772278,-0.03701408952474594,0.6860320568084717,0.5922189950942993,-0.02010636404156685,0.7104685306549072,0.6122363805770874,-0.009286757558584213
0.8640672564506531,0.568770706653595,-1.1801507326936189e-07,0.8487911820411682,0.4411453604698181,0.00972038321197033,0.8075090050697327,0.3272244930267334,0.002864112611860037,0.7846925258636475,0.2291019707918167,-0.008854387328028679,0.7968900203704834,0.14943474531173706,-0.022483622655272484,0.7369097471237183,0.3398505449295044,-0.003585896920412779,0.6587170362472534,0.3417660593986511,-0.011138671077787876,0.6755364537239075,0.3715340495109558,-0.01800280623137951,0.7071947455406189,0.38219568133354187,-0.02200714498758316,0.7221572995185852,0.40996548533439636,-0.01514299213886261,0.6521324515342712,0.41148653626441956,-0.012753237038850784,0.6735156774520874,0.43168023228645325,-0.009949682280421257,0.707200288772583,0.4367431700229645,-0.01122238952666521,0.7141162157058716,0.4849027395248413,-0.025336014106869698,0.6611262559890747,0.4780708849430084,-0.018956150859594345,0.682917594909668,0.4932200312614441,-0.00702710123732686,0.713846743106842,0.4996395707130432,-0.0033693010918796062,0.7111778259277344,0.5559301376342773,-0.035251859575510025,0.6725896000862122,0.5412778854370117,-0.025271505117416382,0.6968677639961243,0.5496985912322998,-0.008564910851418972,0.7241332530975342,0.5532324910163879,0.0021829104516655207
0.8623954057693481,0.560627818107605,-1.6646940537157207e-07,0.8469938039779663,0.4400312304496765,0.003656898159533739,0.8044812679290771,0.32821521162986755,-0.0051489900797605515,0.7851266264915466,0.2313690334558487,-0.017121756449341774,0.7990139722824097,0.15000033378601074,-0.03064974769949913,0.7372918725013733,0.3401762843132019,-0.01282447762787342,0.6572117805480957,0.3452422022819519,-0.023562520742416382,0.6772273778915405,0.3718339502811432,-0.0317721925675869,0.7105545401573181,0.37848156690597534,-0.03686964884400368,0.7239587306976318,0.4099567234516144,-0.022467412054538727,0.6501420736312866,0.4110890030860901,-0.025493241846561432,0.6744213700294495,0.43102362751960754,-0.023816462606191635,0.7090665102005005,0.43548426032066345,-0.024861834943294525,0.7173573970794678,0.48193928599357605,-0.030993711203336716,0.658132791519165,0.47515273094177246,-0.03108884207904339,0.6821755766868591,0.490732342004776,-0.019107194617390633,0.7141852974891663,0.49610278010368347,-0.013664618134498596,0.7160295248031616,0.5496764779090881,-0.039495643228292465,0.6716533303260803,0.5357280969619751,-0.036355603486299515,0.6962437033653259,0.5449526906013489,-0.021137136965990067,0.724280059337616,0.548771858215332,-0.01016730722039938
0.8628511428833008,0.5204491019248962,-1.5393568730814877e-07,0.8428584337234497,0.4045659303665161,0.0032578313257545233,0.8022081851959229,0.2959005832672119,-0.00793986115604639,0.7866771817207336,0.2048354148864746,-0.021850701421499252,0.7998389005661011,0.12961575388908386,-0.03776943311095238,0.7373483180999756,0.3144459128379822,-0.025927100330591202,0.6530653834342957,0.32541799545288086,-0.03566254675388336,0.6670259237289429,0.3546355366706848,-0.03856359422206879,0.6944586634635925,0.36108002066612244,-0.04023914784193039,0.7265710234642029,0.38074782490730286,-0.036766570061445236,0.6438102722167969,0.3927081227302551,-0.04038453474640846,0.667037844657898,0.414474219083786,-0.03439607098698616,0.7006300687789917,0.41687941551208496,-0.032633330672979355,0.7228080034255981,0.4515036940574646,-0.045603733509778976,0.6528879404067993,0.454142689704895,-0.046385735273361206,0.6782306432723999,0.46921783685684204,-0.031903088092803955,0.7107919454574585,0.4714782238006592,-0.02514403685927391,0.7245959639549255,0.5209305882453918,-0.054083555936813354,0.6700310707092285,0.5147219896316528,-0.052185893058776855,0.693936824798584,0.5214550495147705,-0.03638355806469917,0.722038209438324,0.5226101279258728,-0.025373267009854317
0.8665094971656799,0.5139358043670654,-2.041873585767462e-07,0.8485463857650757,0.3970099687576294,0.003955448511987925,0.8089936375617981,0.289498507976532,-0.00629547331482172,0.7936252355575562,0.19607104361057281,-0.01952131651341915,0.8099219799041748,0.1208573579788208,-0.034889787435531616,0.737492561340332,0.3056066930294037,-0.021465176716446877,0.6530618667602539,0.32436397671699524,-0.03118722513318062,0.6724426746368408,0.3522215783596039,-0.035509079694747925,0.7043974995613098,0.35436180233955383,-0.03833690285682678,0.726790189743042,0.37142470479011536,-0.032244231551885605,0.6460221409797668,0.38980069756507874,-0.0353996716439724,0.6714986562728882,0.4102696180343628,-0.030409201979637146,0.7051464319229126,0.4088805615901947,-0.029641779139637947,0.7245458364486694,0.44010427594184875,-0.04123260825872421,0.6549457907676697,0.4508877396583557,-0.04188719019293785,0.6814812421798706,0.46506771445274353,-0.028242459520697594,0.7138755321502686,0.46398934721946716,-0.021986646577715874,0.7291114330291748,0.5058671236038208,-0.0499122180044651,0.6730090379714966,0.504370391368866,-0.047662604600191116,0.6971232295036316,0.5123153924942017,-0.03207685425877571,0.7257091999053955,0.5118653774261475,-0.02128095179796219
0.8684803247451782,0.5113909244537354,-2.189008654340796e-07,0.8493516445159912,0.39636990427970886,0.0037165191024541855,0.811416506767273,0.29193589091300964,-0.007832123897969723,0.7994542121887207,0.20152069628238678,-0.022768659517169,0.8176077604293823,0.12897621095180511,-0.039578888565301895,0.7468302249908447,0.30229324102401733,-0.023054035380482674,0.658007025718689,0.31857943534851074,-0.03697018325328827,0.6771159768104553,0.34629788994789124,-0.04419694095849991,0.7100415825843811,0.34923261404037476,-0.0484381802380085,0.7359738349914551,0.367157518863678,-0.03455725684762001,0.6512669324874878,0.3858304023742676,-0.041413336992263794,0.6766443848609924,0.4063747823238373,-0.03766699880361557,0.7106471657752991,0.40533876419067383,-0.037149399518966675,0.7327899932861328,0.4355515241622925,-0.04463423043489456,0.6614637970924377,0.4466433525085449,-0.048379264771938324,0.6885707974433899,0.4609583020210266,-0.0352688729763031,0.7211220264434814,0.46009039878845215,-0.028535660356283188,0.7361239790916443,0.5017029643058777,-0.05442335084080696,0.6809835433959961,0.5019906759262085,-0.05404644459486008,0.70583176612854,0.5095757246017456,-0.039208412170410156,0.7346603274345398,0.5087481141090393,-0.028586599975824356
0.8725782632827759,0.5148320198059082,-2.265025784708996e-07,0.8514337539672852,0.4010482728481293,0.004593023099005222,0.8140321969985962,0.29417869448661804,-0.006974327377974987,0.8091593384742737,0.20279471576213837,-0.021814940497279167,0.8300378322601318,0.13042502105236053,-0.03886033594608307,0.7550796270370483,0.30609968304634094,-0.026502933353185654,0.6656411290168762,0.3170250952243805,-0.040415480732917786,0.6823408007621765,0.34454941749572754,-0.04736465960741043,0.7138973474502563,0.35014963150024414,-0.05146964639425278,0.7446158528327942,0.37098297476768494,-0.03836102783679962,0.6588649153709412,0.3881123960018158,-0.04481632634997368,0.6840794682502747,0.4078453481197357,-0.04042645916342735,0.7180213332176208,0.4075476825237274,-0.03999898582696915,0.741595447063446,0.4398844838142395,-0.04849952459335327,0.6684281826019287,0.4501491189002991,-0.05164026468992233,0.6952890157699585,0.4626375436782837,-0.03800179809331894,0.7279118299484253,0.4627905488014221,-0.031383879482746124,0.7444671988487244,0.5070248246192932,-0.05818364396691322,0.687998354434967,0.5065832734107971,-0.05754395201802254,0.7129337191581726,0.5131728649139404,-0.04198117181658745,0.7418249845504761,0.5137151479721069,-0.031093236058950424
0.8736451864242554,0.5160108208656311,-1.9274985163519887e-07,0.8543254733085632,0.40101733803749084,0.00322140590287745,0.8186885714530945,0.2944563627243042,-0.009418475441634655,0.8115187883377075,0.20176924765110016,-0.02501235529780388,0.8313373327255249,0.12641380727291107,-0.042657021433115005,0.7556512355804443,0.3071686029434204,-0.026832271367311478,0.6660853028297424,0.31952276825904846,-0.03986555337905884,0.6837202310562134,0.3471181392669678,-0.04619913175702095,0.7159162163734436,0.35199061036109924,-0.05000249668955803,0.7446271777153015,0.37304654717445374,-0.03795337304472923,0.6580693125724792,0.39125657081604004,-0.0434492863714695,0.6826709508895874,0.4109554886817932,-0.03886397182941437,0.7165487408638,0.40970611572265625,-0.038577768951654434,0.7409380078315735,0.44262003898620605,-0.047370363026857376,0.6680110096931458,0.45265716314315796,-0.049989987164735794,0.6943629384040833,0.4646553695201874,-0.036808911710977554,0.7273057699203491,0.46353965997695923,-0.030726466327905655,0.7434973120689392,0.5096428990364075,-0.056403882801532745,0.6867717504501343,0.5080080032348633,-0.05548912286758423,0.7110545039176941,0.5146562457084656,-0.04031537473201752,0.7403048276901245,0.51561439037323,-0.029754815623164177
0.8793809413909912,0.5210558176040649,-2.4302588030877814e-07,0.8617070317268372,0.40708425641059875,0.0022511191200464964,0.8257273435592651,0.30017584562301636,-0.00999132078140974,0.8181219100952148,0.20885981619358063,-0.024868294596672058,0.8370486497879028,0.13572998344898224,-0.04169696196913719,0.7673925161361694,0.30859309434890747,-0.029469190165400505,0.6753209233283997,0.31547439098358154,-0.044068388640880585,0.6866476535797119,0.344188392162323,-0.050169166177511215,0.7144677042961121,0.3533077538013458,-0.05333027243614197,0.755083441734314,0.37284258008003235,-0.04022016376256943,0.666122317314148,0.3866109848022461,-0.04868726804852486,0.6903338432312012,0.4081402122974396,-0.0440291166305542,0.7237847447395325,0.41047003865242004,-0.042655907571315765,0.7496910691261292,0.4420112669467926,-0.049358222633600235,0.6738435626029968,0.4487660527229309,-0.05463408678770065,0.7013229131698608,0.46244949102401733,-0.04042544588446617,0.7341974377632141,0.46484363079071045,-0.032708968967199326,0.7498589158058167,0.5103126764297485,-0.058125872164964676,0.6912149786949158,0.5050761103630066,-0.05934961140155792,0.7166444063186646,0.5126774311065674,-0.04416251182556152,0.7458109855651855,0.5149804353713989,-0.03315088152885437
0.877903163433075,0.5218822360038757,-2.1254362536637927e-07,0.8608582019805908,0.40715765953063965,0.0020075615029782057,0.8278626799583435,0.2989163398742676,-0.010150947608053684,0.8227857351303101,0.20748664438724518,-0.02460148185491562,0.8399753570556641,0.13458959758281708,-0.04093682020902634,0.768193244934082,0.3098030686378479,-0.03145906701683998,0.6778246164321899,0.3165440559387207,-0.04401806741952896,0.6882750988006592,0.3452419340610504,-0.04808519780635834,0.7147418260574341,0.35521990060806274,-0.05025479197502136,0.7557954788208008,0.3747771382331848,-0.04176408797502518,0.66730135679245,0.3887580931186676,-0.04885581135749817,0.6899133324623108,0.40898969769477844,-0.04364391788840294,0.7230005264282227,0.41022998094558716,-0.04257826507091522,0.7501987814903259,0.44369202852249146,-0.05007696896791458,0.673819899559021,0.4500981271266937,-0.05474362149834633,0.7002151012420654,0.4625672399997711,-0.040660787373781204,0.7333828210830688,0.4640061855316162,-0.033508121967315674,0.7502299547195435,0.5110443234443665,-0.057943522930145264,0.6927961707115173,0.5054513216018677,-0.059516940265893936,0.7171061635017395,0.5125285387039185,-0.044809263199567795,0.746501624584198,0.5145746469497681,-0.034215785562992096
